Tag ID,Tag Time,Eject Time (s),Hold Time (s),Retract Time (s),Detected During Retract
0,2026-04-27 21:23:57,1.0,10.0,1.0,No
0,2026-04-27 21:24:09,0,0,0,Yes
0,2026-04-27 21:24:43,1.0,10.0,0.0,No
0,2026-04-27 21:24:54,0,0,0,Yes
0,2026-04-27 21:26:21,1.0,10.0,3.0,No
0,2026-04-27 21:27:25,1.0,10.0,3.0,No
0,2026-04-27 21:27:41,2.0,10.0,3.0,No
0,2026-04-27 21:28:09,0.0,10.0,4.0,No
0,2026-04-27 21:29:27,1.0,10.0,4.0,No
0,2026-04-27 21:30:00,1.0,10.0,3.0,No
0,2026-04-27 21:30:17,1.0,10.0,4.0,No
0,2026-04-27 21:30:35,1.0,10.0,1.0,No
0,2026-04-27 21:30:47,0,0,0,Yes
0,2026-04-27 21:30:51,3.0,10.0,3.0,No
0,2026-04-27 21:31:11,1.0,10.0,4.0,No
0,2026-04-27 21:31:27,2.0,10.0,4.0,No
0,2026-04-27 21:31:51,1.0,10.0,3.0,No
0,2026-04-27 21:32:36,1.0,10.0,2.0,No
0,2026-04-27 21:32:49,0,0,0,Yes
0,2026-04-27 21:32:52,2.0,10.0,4.0,No
0,2026-04-27 21:33:08,3.0,10.0,2.0,No
0,2026-04-27 21:33:23,0,0,0,Yes
0,2026-04-27 21:33:30,1.0,10.0,4.0,No
0,2026-04-27 21:33:49,1.0,10.0,3.0,No
0,2026-04-27 21:55:02,2.0,10.0,3.0,No
0,2026-04-27 21:55:32,1.0,10.0,3.0,No
0,2026-04-27 21:57:32,1.0,10.0,3.0,No
0,2026-04-27 22:01:00,1.0,10.0,4.0,No
0,2026-04-27 22:12:31,1.0,10.0,4.0,No
0,2026-04-27 22:34:17,2.0,10.0,3.0,No
0,2026-04-27 22:34:32,0,0,0,Yes
0,2026-04-27 22:38:02,0.0,10.0,4.0,No
0,2026-04-27 22:38:56,0.0,10.0,4.0,No
0,2026-04-27 22:49:47,1.0,10.0,3.0,No
0,2026-04-27 22:50:25,1.0,10.0,1.0,No
0,2026-04-27 22:50:37,0,0,0,Yes
0,2026-04-27 23:05:19,0.0,10.0,4.0,No
0,2026-04-27 23:11:48,1.0,10.0,4.0,No
0,2026-04-27 23:13:54,1.0,10.0,3.0,No
0,2026-04-27 23:14:44,0.0,10.0,4.0,No
0,2026-04-27 23:15:12,1.0,10.0,3.0,No
0,2026-04-27 23:16:41,1.0,10.0,4.0,No
0,2026-04-27 23:16:57,2.0,10.0,4.0,No
0,2026-04-27 23:18:40,1.0,10.0,0.0,No
0,2026-04-27 23:18:51,0,0,0,Yes
0,2026-04-27 23:19:05,0.0,10.0,4.0,No
0,2026-04-27 23:19:25,0.0,10.0,4.0,No
0,2026-04-27 23:20:14,0.0,10.0,4.0,No
0,2026-04-27 23:20:38,1.0,10.0,3.0,No
0,2026-04-27 23:21:26,1.0,10.0,3.0,No
0,2026-04-27 23:22:01,1.0,10.0,4.0,No
0,2026-04-27 23:22:25,1.0,10.0,3.0,No
0,2026-04-27 23:22:47,1.0,10.0,3.0,No
0,2026-04-27 23:24:54,0.0,11.0,3.0,No
0,2026-04-27 23:25:55,1.0,10.0,3.0,No
0,2026-04-27 23:28:56,1.0,10.0,3.0,No
0,2026-04-27 23:30:25,1.0,10.0,4.0,No
0,2026-04-27 23:30:54,1.0,10.0,3.0,No
0,2026-04-27 23:31:49,1.0,10.0,3.0,No
0,2026-04-27 23:32:07,1.0,10.0,4.0,No
0,2026-04-27 23:32:22,3.0,10.0,4.0,No
0,2026-04-27 23:32:51,0.0,10.0,1.0,No
0,2026-04-27 23:33:02,0,0,0,Yes
0,2026-04-27 23:33:13,1.0,10.0,3.0,No
0,2026-04-27 23:33:43,0.0,10.0,4.0,No
0,2026-04-27 23:35:09,0.0,10.0,4.0,No
0,2026-04-27 23:35:28,0.0,10.0,4.0,No
0,2026-04-27 23:36:12,1.0,10.0,4.0,No
0,2026-04-27 23:36:27,4.0,10.0,3.0,No
0,2026-04-27 23:36:52,1.0,10.0,0.0,No
0,2026-04-27 23:37:03,0,0,0,Yes
0,2026-04-27 23:37:13,1.0,10.0,4.0,No
0,2026-04-27 23:37:33,0.0,10.0,4.0,No
0,2026-04-27 23:37:48,3.0,10.0,3.0,No
0,2026-04-27 23:38:04,0,0,0,Yes
0,2026-04-27 23:38:19,1.0,10.0,4.0,No
0,2026-04-27 23:39:03,1.0,10.0,3.0,No
0,2026-04-27 23:39:40,1.0,10.0,3.0,No
0,2026-04-27 23:40:07,1.0,10.0,1.0,No
0,2026-04-27 23:40:19,0,0,0,Yes
0,2026-04-27 23:40:30,1.0,10.0,1.0,No
0,2026-04-27 23:40:42,0,0,0,Yes
0,2026-04-27 23:41:11,1.0,10.0,4.0,No
0,2026-04-27 23:48:39,1.0,10.0,4.0,No
0,2026-04-27 23:50:44,1.0,10.0,3.0,No
0,2026-04-27 23:51:23,1.0,10.0,4.0,No
0,2026-04-27 23:51:41,2.0,10.0,4.0,No
0,2026-04-27 23:51:58,2.0,10.0,4.0,No
0,2026-04-27 23:52:40,1.0,10.0,4.0,No
0,2026-04-27 23:53:03,2.0,10.0,2.0,No
0,2026-04-27 23:53:17,0,0,0,Yes
0,2026-04-27 23:54:16,1.0,10.0,4.0,No
0,2026-04-27 23:54:32,3.0,10.0,4.0,No
0,2026-04-27 23:55:04,1.0,10.0,4.0,No
0,2026-04-27 23:55:21,2.0,10.0,3.0,No
0,2026-04-27 23:55:45,1.0,10.0,3.0,No
0,2026-04-27 23:56:03,0.0,10.0,4.0,No
0,2026-04-27 23:56:20,2.0,10.0,4.0,No
0,2026-04-27 23:57:07,0.0,10.0,4.0,No
0,2026-04-28 00:26:44,2.0,10.0,2.0,No
0,2026-04-28 00:26:58,0,0,0,Yes
0,2026-04-28 00:27:00,4.0,10.0,3.0,No
0,2026-04-28 00:28:57,1.0,10.0,4.0,No
0,2026-04-28 01:07:21,1.0,10.0,4.0,No
0,2026-04-28 01:55:54,2.0,10.0,3.0,No
0,2026-04-28 02:10:06,1.0,10.0,4.0,No
0,2026-04-28 03:46:15,1.0,10.0,4.0,No
0,2026-04-28 03:46:30,3.0,10.0,4.0,No
0,2026-04-28 03:47:06,1.0,10.0,4.0,No
0,2026-04-28 03:48:14,2.0,10.0,3.0,No
0,2026-04-28 04:21:38,2.0,10.0,3.0,No
0,2026-04-28 04:27:46,2.0,10.0,3.0,No
0,2026-04-28 04:51:15,2.0,10.0,3.0,No
0,2026-04-28 04:51:58,2.0,10.0,3.0,No
0,2026-04-28 04:52:56,2.0,10.0,3.0,No
0,2026-04-28 05:09:21,1.0,10.0,4.0,No
0,2026-04-28 06:25:54,2.0,10.0,3.0,No
0,2026-04-28 06:39:52,1.0,10.0,4.0,No
0,2026-04-28 06:40:22,1.0,10.0,3.0,No
0,2026-04-28 06:51:42,2.0,10.0,3.0,No
0,2026-04-28 06:52:29,1.0,10.0,4.0,No
0,2026-04-28 06:53:14,1.0,10.0,3.0,No
0,2026-04-28 06:54:08,1.0,10.0,3.0,No
0,2026-04-28 06:54:25,1.0,10.0,4.0,No
0,2026-04-28 06:55:35,1.0,10.0,4.0,No
0,2026-04-28 06:56:21,1.0,10.0,4.0,No
0,2026-04-28 06:56:41,1.0,10.0,3.0,No
0,2026-04-28 06:57:07,1.0,10.0,4.0,No
0,2026-04-28 06:57:44,1.0,10.0,4.0,No
0,2026-04-28 06:59:23,1.0,10.0,4.0,No
0,2026-04-28 07:00:16,0.0,10.0,4.0,No
0,2026-04-28 07:00:38,3.0,10.0,3.0,No
0,2026-04-28 07:04:54,1.0,10.0,4.0,No
0,2026-04-28 07:05:17,3.0,10.0,2.0,No
0,2026-04-28 07:05:32,0,0,0,Yes
0,2026-04-28 07:06:04,0.0,10.0,3.0,No
0,2026-04-28 07:06:17,0,0,0,Yes
0,2026-04-28 07:06:28,1.0,10.0,4.0,No
0,2026-04-28 07:07:25,0.0,10.0,4.0,No
0,2026-04-28 07:08:23,0.0,10.0,4.0,No
0,2026-04-28 07:08:59,0.0,10.0,4.0,No
0,2026-04-28 07:12:57,1.0,10.0,3.0,No
0,2026-04-28 07:13:11,0,0,0,Yes
0,2026-04-28 07:13:13,3.0,10.0,1.0,No
0,2026-04-28 07:13:27,0,0,0,Yes
0,2026-04-28 07:13:38,1.0,10.0,0.0,No
0,2026-04-28 07:14:24,1.0,10.0,4.0,No
0,2026-04-28 07:14:40,3.0,10.0,1.0,No
0,2026-04-28 07:14:54,0,0,0,Yes
0,2026-04-28 07:15:02,1.0,10.0,3.0,No
0,2026-04-28 07:15:19,2.0,10.0,2.0,No
0,2026-04-28 07:15:33,0,0,0,Yes
0,2026-04-28 07:19:42,2.0,10.0,3.0,No
0,2026-04-28 07:21:04,1.0,10.0,3.0,No
0,2026-04-28 07:22:40,2.0,10.0,3.0,No
0,2026-04-28 07:23:22,1.0,10.0,0.0,No
0,2026-04-28 07:23:33,0,0,0,Yes
0,2026-04-28 07:23:53,0.0,10.0,4.0,No
0,2026-04-28 07:25:54,1.0,10.0,4.0,No
0,2026-04-28 07:27:35,2.0,10.0,3.0,No
0,2026-04-28 07:27:51,3.0,10.0,4.0,No
0,2026-04-28 07:28:18,0.0,10.0,4.0,No
0,2026-04-28 07:29:02,1.0,10.0,4.0,No
0,2026-04-28 07:29:39,1.0,10.0,3.0,No
0,2026-04-28 07:29:59,1.0,10.0,3.0,No
0,2026-04-28 07:31:15,1.0,10.0,4.0,No
0,2026-04-28 07:34:15,1.0,11.0,3.0,No
0,2026-04-28 07:35:45,2.0,10.0,3.0,No
0,2026-04-28 07:36:42,1.0,10.0,4.0,No
0,2026-04-28 07:38:11,1.0,10.0,4.0,No
0,2026-04-28 07:39:01,1.0,10.0,4.0,No
0,2026-04-28 07:39:17,3.0,10.0,4.0,No
0,2026-04-28 07:40:02,1.0,10.0,4.0,No
0,2026-04-28 07:40:50,1.0,10.0,3.0,No
0,2026-04-28 07:41:14,0.0,10.0,4.0,No
0,2026-04-28 07:41:57,2.0,10.0,3.0,No
0,2026-04-28 07:42:33,1.0,10.0,4.0,No
0,2026-04-28 07:44:45,1.0,10.0,3.0,No
0,2026-04-28 07:48:33,1.0,10.0,4.0,No
0,2026-04-28 07:50:14,2.0,10.0,3.0,No
0,2026-04-28 07:50:38,2.0,10.0,3.0,No
0,2026-04-28 07:51:37,1.0,10.0,3.0,No
0,2026-04-28 08:01:04,2.0,10.0,3.0,No
0,2026-04-28 08:01:59,1.0,10.0,4.0,No
0,2026-04-28 08:06:35,1.0,10.0,4.0,No
0,2026-04-28 08:07:33,1.0,10.0,3.0,No
0,2026-04-28 08:09:56,1.0,10.0,2.0,No
0,2026-04-28 08:10:09,0,0,0,Yes
0,2026-04-28 08:10:12,4.0,10.0,3.0,No
0,2026-04-28 08:10:39,2.0,10.0,3.0,No
0,2026-04-28 08:12:01,1.0,10.0,4.0,No
0,2026-04-28 08:12:38,1.0,10.0,4.0,No
0,2026-04-28 08:13:17,1.0,10.0,4.0,No
0,2026-04-28 08:14:06,1.0,10.0,3.0,No
0,2026-04-28 08:15:21,1.0,10.0,3.0,No
0,2026-04-28 08:15:48,1.0,10.0,4.0,No
0,2026-04-28 08:35:20,1.0,10.0,4.0,No
0,2026-04-28 08:36:06,1.0,10.0,4.0,No
0,2026-04-28 08:37:56,2.0,10.0,3.0,No
0,2026-04-28 08:42:20,2.0,10.0,3.0,No
0,2026-04-28 08:44:07,1.0,10.0,4.0,No
0,2026-04-28 08:44:38,1.0,10.0,3.0,No
0,2026-04-28 08:45:36,2.0,10.0,4.0,No
0,2026-04-28 08:47:19,1.0,10.0,3.0,No
0,2026-04-28 08:47:33,0,0,0,Yes
0,2026-04-28 08:47:35,3.0,10.0,4.0,No
0,2026-04-28 08:48:15,1.0,10.0,3.0,No
0,2026-04-28 09:02:01,1.0,10.0,4.0,No
0,2026-04-28 09:03:22,1.0,10.0,4.0,No
0,2026-04-28 09:04:46,1.0,10.0,2.0,No
0,2026-04-28 09:04:59,0,0,0,Yes
0,2026-04-28 09:05:14,0.0,11.0,3.0,No
0,2026-04-28 09:05:44,1.0,10.0,4.0,No
0,2026-04-28 09:09:20,1.0,10.0,4.0,No
0,2026-04-28 09:15:05,1.0,10.0,3.0,No
0,2026-04-28 09:15:56,1.0,10.0,4.0,No
0,2026-04-28 09:23:27,2.0,10.0,4.0,No
0,2026-04-28 09:23:55,2.0,10.0,4.0,No
0,2026-04-28 09:24:11,0,0,0,Yes
0,2026-04-28 09:24:12,3.0,10.0,4.0,No
0,2026-04-28 09:26:31,1.0,10.0,3.0,No
0,2026-04-28 09:39:24,0.0,10.0,4.0,No
0,2026-04-28 09:40:06,1.0,10.0,4.0,No
0,2026-04-28 09:40:32,1.0,10.0,4.0,No
0,2026-04-28 09:57:53,2.0,10.0,3.0,No
0,2026-04-28 10:00:34,1.0,10.0,4.0,No
0,2026-04-28 10:02:13,1.0,10.0,4.0,No
0,2026-04-28 10:56:21,2.0,10.0,4.0,No
